Name	Description	Company	Type no	no of channels
OOHR_VNIR	Ocean Optics High Resolution VNIR	OceanOptics	4	3845
Band	Average Wavelength (nm)	Full Width at Half the Maximum FWHM (nm)		
1449	545.52
1450	545.76
1451	546
1452	546.24
1453	546.48
1454	546.72
1455	546.96
1456	547.2
1457	547.44
1458	547.68
1459	547.92
1460	548.16
1461	548.4
1462	548.64
1463	548.88
1464	549.12
1465	549.36
1466	549.6
1467	549.84
1468	550.08
1469	550.32
1470	550.56
1471	550.8
1472	551.04
1473	551.28
1474	551.52
1475	551.76
1476	552
1477	552.24
1478	552.48
1479	552.72
1480	552.96
1481	553.2
1482	553.44
1483	553.68
1484	553.92
1485	554.16
1486	554.4
1487	554.64
1488	554.88
1489	555.12
1490	555.36
1491	555.6
1492	555.84
1493	556.08
1494	556.32
1495	556.56
1496	556.8
1497	557.04
1498	557.28
1499	557.52
1500	557.76
1501	558
1502	558.24
1503	558.48
1504	558.72
1505	558.96
1506	559.2
1507	559.44
1508	559.68
1509	559.92
1510	560.16
1511	560.4
1512	560.64
1513	560.88
1514	561.12
1515	561.36
1516	561.6
1517	561.84
1518	562.08
1519	562.32
1520	562.56
1521	562.8
1522	563.04
1523	563.28
1524	563.52
1525	563.76
1526	564
1527	564.24
1528	564.48
1529	564.72
1530	564.96
1531	565.2
1532	565.44
1533	565.68
1534	565.92
1535	566.16
1536	566.4
1537	566.64
1538	566.88
1539	567.12
1540	567.36
1541	567.6
1542	567.84
1543	568.08
1544	568.32
1545	568.56
1546	568.8
1547	569.04
1548	569.28
1549	569.52
1550	569.76
1551	570
1552	570.24
1553	570.48
1554	570.72
1555	570.96
1556	571.2
1557	571.44
1558	571.68
1559	571.92
1560	572.16
1561	572.4
1562	572.64
1563	572.88
1564	573.12
1565	573.36
1566	573.6
1567	573.84
1568	574.08
1569	574.32
1570	574.56
1571	574.8
1572	575.04
1573	575.28
1574	575.52
1575	575.76
1576	576
1577	576.24
1578	576.48
1579	576.72
1580	576.96
1581	577.2
1582	577.44
1583	577.68
1584	577.92
1585	578.16
1586	578.4
1587	578.64
1588	578.88
1589	579.12
1590	579.36
1591	579.6
1592	579.84
1593	580.08
1594	580.32
1595	580.56
1596	580.8
1597	581.04
1598	581.28
1599	581.52
1600	581.76
1601	582
1602	582.24
1603	582.48
1604	582.72
1605	582.96
1606	583.2
1607	583.44
1608	583.68
1609	583.92
1610	584.16
1611	584.4
1612	584.64
1613	584.88
1614	585.12
1615	585.36
1616	585.6
1617	585.84
1618	586.08
1619	586.32
1620	586.56
1621	586.8
1622	587.04
1623	587.28
1624	587.52
1625	587.76
1626	588
1627	588.24
1628	588.48
1629	588.72
1630	588.96
1631	589.2
1632	589.44
1633	589.68
1634	589.92
1635	590.16
1636	590.4
1637	590.64
1638	590.88
1639	591.12
1640	591.36
1641	591.6
1642	591.84
1643	592.08
1644	592.32
1645	592.56
1646	592.8
1647	593.04
1648	593.28
1649	593.52
1650	593.76
1651	594
1652	594.24
1653	594.48
1654	594.72
1655	594.96
1656	595.2
1657	595.44
1658	595.68
1659	595.92
1660	596.16
1661	596.4
1662	596.64
1663	596.88
1664	597.12
1665	597.36
1666	597.6
1667	597.84
1668	598.08
1669	598.32
1670	598.56
1671	598.8
1672	599.04
1673	599.28
1674	599.52
1675	599.76
1676	600
1677	600.24
1678	600.48
1679	600.72
1680	600.96
1681	601.2
1682	601.44
1683	601.68
1684	601.92
1685	602.16
1686	602.4
1687	602.64
1688	602.88
1689	603.12
1690	603.36
1691	603.6
1692	603.84
1693	604.08
1694	604.32
1695	604.56
1696	604.8
1697	605.04
1698	605.28
1699	605.52
1700	605.76
1701	606
1702	606.24
1703	606.48
1704	606.72
1705	606.96
1706	607.2
1707	607.44
1708	607.68
1709	607.92
1710	608.16
1711	608.4
1712	608.64
1713	608.88
1714	609.12
1715	609.36
1716	609.6
1717	609.84
1718	610.08
1719	610.32
1720	610.56
1721	610.8
1722	611.04
1723	611.28
1724	611.52
1725	611.76
1726	612
1727	612.24
1728	612.48
1729	612.72
1730	612.96
1731	613.2
1732	613.44
1733	613.68
1734	613.92
1735	614.16
1736	614.4
1737	614.64
1738	614.88
1739	615.12
1740	615.36
1741	615.6
1742	615.84
1743	616.08
1744	616.32
1745	616.56
1746	616.8
1747	617.04
1748	617.28
1749	617.52
1750	617.76
1751	618
1752	618.24
1753	618.48
1754	618.72
1755	618.96
1756	619.2
1757	619.44
1758	619.68
1759	619.92
1760	620.16
1761	620.4
1762	620.64
1763	620.88
1764	621.12
1765	621.36
1766	621.6
1767	621.84
1768	622.08
1769	622.32
1770	622.56
1771	622.8
1772	623.04
1773	623.28
1774	623.52
1775	623.76
1776	624
1777	624.24
1778	624.48
1779	624.72
1780	624.96
1781	625.2
1782	625.44
1783	625.68
1784	625.92
1785	626.16
1786	626.4
1787	626.64
1788	626.88
1789	627.12
1790	627.36
1791	627.6
1792	627.84
1793	628.08
1794	628.32
1795	628.56
1796	628.8
1797	629.04
1798	629.28
1799	629.52
1800	629.76
1801	630
1802	630.24
1803	630.48
1804	630.72
1805	630.96
1806	631.2
1807	631.44
1808	631.68
1809	631.92
1810	632.16
1811	632.4
1812	632.64
1813	632.88
1814	633.12
1815	633.36
1816	633.6
1817	633.84
1818	634.08
1819	634.32
1820	634.56
1821	634.8
1822	635.04
1823	635.28
1824	635.52
1825	635.76
1826	636
1827	636.24
1828	636.48
1829	636.72
1830	636.96
1831	637.2
1832	637.44
1833	637.68
1834	637.92
1835	638.16
1836	638.4
1837	638.64
1838	638.88
1839	639.12
1840	639.36
1841	639.6
1842	639.84
1843	640.08
1844	640.32
1845	640.56
1846	640.8
1847	641.04
1848	641.28
1849	641.52
1850	641.76
1851	642
1852	642.24
1853	642.48
1854	642.72
1855	642.96
1856	643.2
1857	643.44
1858	643.68
1859	643.92
1860	644.16
1861	644.4
1862	644.64
1863	644.88
1864	645.12
1865	645.36
1866	645.6
1867	645.84
1868	646.08
1869	646.32
1870	646.56
1871	646.8
1872	647.04
1873	647.28
1874	647.52
1875	647.76
1876	648
1877	648.24
1878	648.48
1879	648.72
1880	648.96
1881	649.2
1882	649.44
1883	649.68
1884	649.92
1885	650.16
1886	650.4
1887	650.64
1888	650.88
1889	651.12
1890	651.36
1891	651.6
1892	651.84
1893	652.08
1894	652.32
1895	652.56
1896	652.8
1897	653.04
1898	653.28
1899	653.52
1900	653.76
1901	654
1902	654.24
1903	654.48
1904	654.72
1905	654.96
1906	655.2
1907	655.44
1908	655.68
1909	655.92
1910	656.16
1911	656.4
1912	656.64
1913	656.88
1914	657.12
1915	657.36
1916	657.6
1917	657.84
1918	658.08
1919	658.32
1920	658.56
1921	658.8
1922	659.04
1923	659.28
1924	659.52
1925	659.76
1926	660
1927	660.24
1928	660.48
1929	660.72
1930	660.96
1931	661.2
1932	661.44
1933	661.68
1934	661.92
1935	662.16
1936	662.4
1937	662.64
1938	662.88
1939	663.12
1940	663.36
1941	663.6
1942	663.84
1943	664.08
1944	664.32
1945	664.56
1946	664.8
1947	665.04
1948	665.28
1949	665.52
1950	665.76
1951	666
1952	666.24
1953	666.48
1954	666.72
1955	666.96
1956	667.2
1957	667.44
1958	667.68
1959	667.92
1960	668.16
1961	668.4
1962	668.64
1963	668.88
1964	669.12
1965	669.36
1966	669.6
1967	669.84
1968	670.08
1969	670.32
1970	670.56
1971	670.8
1972	671.04
1973	671.28
1974	671.52
1975	671.76
1976	672
1977	672.24
1978	672.48
1979	672.72
1980	672.96
1981	673.2
1982	673.44
1983	673.68
1984	673.92
1985	674.16
1986	674.4
1987	674.64
1988	674.88
1989	675.12
1990	675.36
1991	675.6
1992	675.84
1993	676.08
1994	676.32
1995	676.56
1996	676.8
1997	677.04
1998	677.28
1999	677.52
2000	677.76
2001	678
2002	678.24
2003	678.48
2004	678.72
2005	678.96
2006	679.2
2007	679.44
2008	679.68
2009	679.92
2010	680.16
2011	680.4
2012	680.64
2013	680.88
2014	681.12
2015	681.36
2016	681.6
2017	681.84
2018	682.08
2019	682.32
2020	682.56
2021	682.8
2022	683.04
2023	683.28
2024	683.52
2025	683.76
2026	684
2027	684.24
2028	684.48
2029	684.72
2030	684.96
2031	685.2
2032	685.44
2033	685.68
2034	685.92
2035	686.16
2036	686.4
2037	686.64
2038	686.88
2039	687.12
2040	687.36
2041	687.6
2042	687.84
2043	688.08
2044	688.32
2045	688.56
2046	688.8
2047	689.04
2048	689.28
2049	689.52
2050	689.76
2051	690
2052	690.24
2053	690.48
2054	690.72
2055	690.96
2056	691.2
2057	691.44
2058	691.68
2059	691.92
2060	692.16
2061	692.4
2062	692.64
2063	692.88
2064	693.12
2065	693.36
2066	693.6
2067	693.84
2068	694.08
2069	694.32
2070	694.56
2071	694.8
2072	695.04
2073	695.28
2074	695.52
2075	695.76
2076	696
2077	696.24
2078	696.48
2079	696.72
2080	696.96
2081	697.2
2082	697.44
2083	697.68
2084	697.92
2085	698.16
2086	698.4
2087	698.64
2088	698.88
2089	699.12
2090	699.36
2091	699.6
2092	699.84
2093	700.08
2094	700.32
2095	700.56
2096	700.8
2097	701.04
2098	701.28
2099	701.52
2100	701.76
2101	702
2102	702.24
2103	702.48
2104	702.72
2105	702.96
2106	703.2
2107	703.44
2108	703.68
2109	703.92
2110	704.16
2111	704.4
2112	704.64
2113	704.88
2114	705.12
2115	705.36
2116	705.6
2117	705.84
2118	706.08
2119	706.32
2120	706.56
2121	706.8
2122	707.04
2123	707.28
2124	707.52
2125	707.76
2126	708
2127	708.24
2128	708.48
2129	708.72
2130	708.96
2131	709.2
2132	709.44
2133	709.68
2134	709.92
2135	710.16
2136	710.4
2137	710.64
2138	710.88
2139	711.12
2140	711.36
2141	711.6
2142	711.84
2143	712.08
2144	712.32
2145	712.56
2146	712.8
2147	713.04
2148	713.28
2149	713.52
2150	713.76
2151	714
2152	714.24
2153	714.48
2154	714.72
2155	714.96
2156	715.2
2157	715.44
2158	715.68
2159	715.92
2160	716.16
2161	716.4
2162	716.64
2163	716.88
2164	717.12
2165	717.36
2166	717.6
2167	717.84
2168	718.08
2169	718.32
2170	718.56
2171	718.8
2172	719.04
2173	719.28
2174	719.52
2175	719.76
2176	720
2177	720.24
2178	720.48
2179	720.72
2180	720.96
2181	721.2
2182	721.44
2183	721.68
2184	721.92
2185	722.16
2186	722.4
2187	722.64
2188	722.88
2189	723.12
2190	723.36
2191	723.6
2192	723.84
2193	724.08
2194	724.32
2195	724.56
2196	724.8
2197	725.04
2198	725.28
2199	725.52
2200	725.76
2201	726
2202	726.24
2203	726.48
2204	726.72
2205	726.96
2206	727.2
2207	727.44
2208	727.68
2209	727.92
2210	728.16
2211	728.4
2212	728.64
2213	728.88
2214	729.12
2215	729.36
2216	729.6
2217	729.84
2218	730.08
2219	730.32
2220	730.56
2221	730.8
2222	731.04
2223	731.28
2224	731.52
2225	731.76
2226	732
2227	732.24
2228	732.48
2229	732.72
2230	732.96
2231	733.2
2232	733.44
2233	733.68
2234	733.92
2235	734.16
2236	734.4
2237	734.64
2238	734.88
2239	735.12
2240	735.36
2241	735.6
2242	735.84
2243	736.08
2244	736.32
2245	736.56
2246	736.8
2247	737.04
2248	737.28
2249	737.52
2250	737.76
2251	738
2252	738.24
2253	738.48
2254	738.72
2255	738.96
2256	739.2
2257	739.44
2258	739.68
2259	739.92
2260	740.16
2261	740.4
2262	740.64
2263	740.88
2264	741.12
2265	741.36
2266	741.6
2267	741.84
2268	742.08
2269	742.32
2270	742.56
2271	742.8
2272	743.04
2273	743.28
2274	743.52
2275	743.76
2276	744
2277	744.24
2278	744.48
2279	744.72
2280	744.96
2281	745.2
2282	745.44
2283	745.68
2284	745.92
2285	746.16
2286	746.4
2287	746.64
2288	746.88
2289	747.12
2290	747.36
2291	747.6
2292	747.84
2293	748.08
2294	748.32
2295	748.56
2296	748.8
2297	749.04
2298	749.28
2299	749.52
2300	749.76
2301	750
2302	750.24
2303	750.48
2304	750.72
2305	750.96
2306	751.2
2307	751.44
2308	751.68
2309	751.92
2310	752.16
2311	752.4
2312	752.64
2313	752.88
2314	753.12
2315	753.36
2316	753.6
2317	753.84
2318	754.08
2319	754.32
2320	754.56
2321	754.8
2322	755.04
2323	755.28
2324	755.52
2325	755.76
2326	756
2327	756.24
2328	756.48
2329	756.72
2330	756.96
2331	757.2
2332	757.44
2333	757.68
2334	757.92
2335	758.16
2336	758.4
2337	758.64
2338	758.88
2339	759.12
2340	759.36
2341	759.6
2342	759.84
2343	760.08
2344	760.32
2345	760.56
2346	760.8
2347	761.04
2348	761.28
2349	761.52
2350	761.76
2351	762
2352	762.24
2353	762.48
2354	762.72
2355	762.96
2356	763.2
2357	763.44
2358	763.68
2359	763.92
2360	764.16
2361	764.4
2362	764.64
2363	764.88
2364	765.12
2365	765.36
2366	765.6
2367	765.84
2368	766.08
2369	766.32
2370	766.56
2371	766.8
2372	767.04
2373	767.28
2374	767.52
2375	767.76
2376	768
2377	768.24
2378	768.48
2379	768.72
2380	768.96
2381	769.2
2382	769.44
2383	769.68
2384	769.92
2385	770.16
2386	770.4
2387	770.64
2388	770.88
2389	771.12
2390	771.36
2391	771.6
2392	771.84
2393	772.08
2394	772.32
2395	772.56
2396	772.8
2397	773.04
2398	773.28
2399	773.52
2400	773.76
2401	774
2402	774.24
2403	774.48
2404	774.72
2405	774.96
2406	775.2
2407	775.44
2408	775.68
2409	775.92
2410	776.16
2411	776.4
2412	776.64
2413	776.88
2414	777.12
2415	777.36
2416	777.6
2417	777.84
2418	778.08
2419	778.32
2420	778.56
2421	778.8
2422	779.04
2423	779.28
2424	779.52
2425	779.76
2426	780
2427	780.24
2428	780.48
2429	780.72
2430	780.96
2431	781.2
2432	781.44
2433	781.68
2434	781.92
2435	782.16
2436	782.4
2437	782.64
2438	782.88
2439	783.12
2440	783.36
2441	783.6
2442	783.84
2443	784.08
2444	784.32
2445	784.56
2446	784.8
2447	785.04
2448	785.28
2449	785.52
2450	785.76
2451	786
2452	786.24
2453	786.48
2454	786.72
2455	786.96
2456	787.2
2457	787.44
2458	787.68
2459	787.92
2460	788.16
2461	788.4
2462	788.64
2463	788.88
2464	789.12
2465	789.36
2466	789.6
2467	789.84
2468	790.08
2469	790.32
2470	790.56
2471	790.8
2472	791.04
2473	791.28
2474	791.52
2475	791.76
2476	792
2477	792.24
2478	792.48
2479	792.72
2480	792.96
2481	793.2
2482	793.44
2483	793.68
2484	793.92
2485	794.16
2486	794.4
2487	794.64
2488	794.88
2489	795.12
2490	795.36
2491	795.6
2492	795.84
2493	796.08
2494	796.32
2495	796.56
2496	796.8
2497	797.04
2498	797.28
2499	797.52
2500	797.76
2501	798
2502	798.24
2503	798.48
2504	798.72
2505	798.96
2506	799.2
2507	799.44
2508	799.68
2509	799.92
2510	800.16
2511	800.4
2512	800.64
2513	800.88
2514	801.12
2515	801.36
2516	801.6
2517	801.84
2518	802.08
2519	802.32
2520	802.56
2521	802.8
2522	803.04
2523	803.28
2524	803.52
2525	803.76
2526	804
2527	804.24
2528	804.48
2529	804.72
2530	804.96
2531	805.2
2532	805.44
2533	805.68
2534	805.92
2535	806.16
2536	806.4
2537	806.64
2538	806.88
2539	807.12
2540	807.36
2541	807.6
2542	807.84
2543	808.08
2544	808.32
2545	808.56
2546	808.8
2547	809.04
2548	809.28
2549	809.52
2550	809.76
2551	810
2552	810.24
2553	810.48
2554	810.72
2555	810.96
2556	811.2
2557	811.44
2558	811.68
2559	811.92
2560	812.16
2561	812.4
2562	812.64
2563	812.88
2564	813.12
2565	813.36
2566	813.6
2567	813.84
2568	814.08
2569	814.32
2570	814.56
2571	814.8
2572	815.04
2573	815.28
2574	815.52
2575	815.76
2576	816
2577	816.24
2578	816.48
2579	816.72
2580	816.96
2581	817.2
2582	817.44
2583	817.68
2584	817.92
2585	818.16
2586	818.4
2587	818.64
2588	818.88
2589	819.12
2590	819.36
2591	819.6
2592	819.84
2593	820.08
2594	820.32
2595	820.56
2596	820.8
2597	821.04
2598	821.28
2599	821.52
2600	821.76
2601	822
2602	822.24
2603	822.48
2604	822.72
2605	822.96
2606	823.2
2607	823.44
2608	823.68
2609	823.92
2610	824.16
2611	824.4
2612	824.64
2613	824.88
2614	825.12
2615	825.36
2616	825.6
2617	825.84
2618	826.08
2619	826.32
2620	826.56
2621	826.8
2622	827.04
2623	827.28
2624	827.52
2625	827.76
2626	828
2627	828.24
2628	828.48
2629	828.72
2630	828.96
2631	829.2
2632	829.44
2633	829.68
2634	829.92
2635	830.16
2636	830.4
2637	830.64
2638	830.88
2639	831.12
2640	831.36
2641	831.6
2642	831.84
2643	832.08
2644	832.32
2645	832.56
2646	832.8
2647	833.04
2648	833.28
2649	833.52
2650	833.76
2651	834
2652	834.24
2653	834.48
2654	834.72
2655	834.96
2656	835.2
2657	835.44
2658	835.68
2659	835.92
2660	836.16
2661	836.4
2662	836.64
2663	836.88
2664	837.12
2665	837.36
2666	837.6
2667	837.84
2668	838.08
2669	838.32
2670	838.56
2671	838.8
2672	839.04
2673	839.28
2674	839.52
2675	839.76
2676	840
2677	840.24
2678	840.48
2679	840.72
2680	840.96
2681	841.2
2682	841.44
2683	841.68
2684	841.92
2685	842.16
2686	842.4
2687	842.64
2688	842.88
2689	843.12
2690	843.36
2691	843.6
2692	843.84
2693	844.08
2694	844.32
2695	844.56
2696	844.8
2697	845.04
2698	845.28
2699	845.52
2700	845.76
2701	846
2702	846.24
2703	846.48
2704	846.72
2705	846.96
2706	847.2
2707	847.44
2708	847.68
2709	847.92
2710	848.16
2711	848.4
2712	848.64
2713	848.88
2714	849.12
2715	849.36
2716	849.6
2717	849.84
2718	850.08
2719	850.32
2720	850.56
2721	850.8
2722	851.04
2723	851.28
2724	851.52
2725	851.76
2726	852
2727	852.24
2728	852.48
2729	852.72
2730	852.96
2731	853.2
2732	853.44
2733	853.68
2734	853.92
2735	854.16
2736	854.4
2737	854.64
2738	854.88
2739	855.12
2740	855.36
2741	855.6
2742	855.84
2743	856.08
2744	856.32
2745	856.56
2746	856.8
2747	857.04
2748	857.28
2749	857.52
2750	857.76
2751	858
2752	858.24
2753	858.48
2754	858.72
2755	858.96
2756	859.2
2757	859.44
2758	859.68
2759	859.92
2760	860.16
2761	860.4
2762	860.64
2763	860.88
2764	861.12
2765	861.36
2766	861.6
2767	861.84
2768	862.08
2769	862.32
2770	862.56
2771	862.8
2772	863.04
2773	863.28
2774	863.52
2775	863.76
2776	864
2777	864.24
2778	864.48
2779	864.72
2780	864.96
2781	865.2
2782	865.44
2783	865.68
2784	865.92
2785	866.16
2786	866.4
2787	866.64
2788	866.88
2789	867.12
2790	867.36
2791	867.6
2792	867.84
2793	868.08
2794	868.32
2795	868.56
2796	868.8
2797	869.04
2798	869.28
2799	869.52
2800	869.76
2801	870
2802	870.24
2803	870.48
2804	870.72
2805	870.96
2806	871.2
2807	871.44
2808	871.68
2809	871.92
2810	872.16
2811	872.4
2812	872.64
2813	872.88
2814	873.12
2815	873.36
2816	873.6
2817	873.84
2818	874.08
2819	874.32
2820	874.56
2821	874.8
2822	875.04
2823	875.28
2824	875.52
2825	875.76
2826	876
2827	876.24
2828	876.48
2829	876.72
2830	876.96
2831	877.2
2832	877.44
2833	877.68
2834	877.92
2835	878.16
2836	878.4
2837	878.64
2838	878.88
2839	879.12
2840	879.36
2841	879.6
2842	879.84
2843	880.08
2844	880.32
2845	880.56
2846	880.8
2847	881.04
2848	881.28
2849	881.52
2850	881.76
2851	882
2852	882.24
2853	882.48
2854	882.72
2855	882.96
2856	883.2
2857	883.44
2858	883.68
2859	883.92
2860	884.16
2861	884.4
2862	884.64
2863	884.88
2864	885.12
2865	885.36
2866	885.6
2867	885.84
2868	886.08
2869	886.32
2870	886.56
2871	886.8
2872	887.04
2873	887.28
2874	887.52
2875	887.76
2876	888
2877	888.24
2878	888.48
2879	888.72
2880	888.96
2881	889.2
2882	889.44
2883	889.68
2884	889.92
2885	890.16
2886	890.4
2887	890.64
2888	890.88
2889	891.12
2890	891.36
2891	891.6
2892	891.84
2893	892.08
2894	892.32
2895	892.56
2896	892.8
2897	893.04
2898	893.28
2899	893.52
2900	893.76
2901	894
2902	894.24
2903	894.48
2904	894.72
2905	894.96
2906	895.2
2907	895.44
2908	895.68
2909	895.92
2910	896.16
2911	896.4
2912	896.64
2913	896.88
2914	897.12
2915	897.36
2916	897.6
2917	897.84
2918	898.08
2919	898.32
2920	898.56
2921	898.8
2922	899.04
2923	899.28
2924	899.52
2925	899.76
2926	900
2927	900.24
2928	900.48
2929	900.72
2930	900.96
2931	901.2
2932	901.44
2933	901.68
2934	901.92
2935	902.16
2936	902.4
2937	902.64
2938	902.88
2939	903.12
2940	903.36
2941	903.6
2942	903.84
2943	904.08
2944	904.32
2945	904.56
2946	904.8
2947	905.04
2948	905.28
2949	905.52
2950	905.76
2951	906
2952	906.24
2953	906.48
2954	906.72
2955	906.96
2956	907.2
2957	907.44
2958	907.68
2959	907.92
2960	908.16
2961	908.4
2962	908.64
2963	908.88
2964	909.12
2965	909.36
2966	909.6
2967	909.84
2968	910.08
2969	910.32
2970	910.56
2971	910.8
2972	911.04
2973	911.28
2974	911.52
2975	911.76
2976	912
2977	912.24
2978	912.48
2979	912.72
2980	912.96
2981	913.2
2982	913.44
2983	913.68
2984	913.92
2985	914.16
2986	914.4
2987	914.64
2988	914.88
2989	915.12
2990	915.36
2991	915.6
2992	915.84
2993	916.08
2994	916.32
2995	916.56
2996	916.8
2997	917.04
2998	917.28
2999	917.52
3000	917.76
3001	918
3002	918.24
3003	918.48
3004	918.72
3005	918.96
3006	919.2
3007	919.44
3008	919.68
3009	919.92
3010	920.16
3011	920.4
3012	920.64
3013	920.88
3014	921.12
3015	921.36
3016	921.6
3017	921.84
3018	922.08
3019	922.32
3020	922.56
3021	922.8
3022	923.04
3023	923.28
3024	923.52
3025	923.76
3026	924
3027	924.24
3028	924.48
3029	924.72
3030	924.96
3031	925.2
3032	925.44
3033	925.68
3034	925.92
3035	926.16
3036	926.4
3037	926.64
3038	926.88
3039	927.12
3040	927.36
3041	927.6
3042	927.84
3043	928.08
3044	928.32
3045	928.56
3046	928.8
3047	929.04
3048	929.28
3049	929.52
3050	929.76
3051	930
3052	930.24
3053	930.48
3054	930.72
3055	930.96
3056	931.2
3057	931.44
3058	931.68
3059	931.92
3060	932.16
3061	932.4
3062	932.64
3063	932.88
3064	933.12
3065	933.36
3066	933.6
3067	933.84
3068	934.08
3069	934.32
3070	934.56
3071	934.8
3072	935.04
3073	935.28
3074	935.52
3075	935.76
3076	936
3077	936.24
3078	936.48
3079	936.72
3080	936.96
3081	937.2
3082	937.44
3083	937.68
3084	937.92
3085	938.16
3086	938.4
3087	938.64
3088	938.88
3089	939.12
3090	939.36
3091	939.6
3092	939.84
3093	940.08
3094	940.32
3095	940.56
3096	940.8
3097	941.04
3098	941.28
3099	941.52
3100	941.76
3101	942
3102	942.24
3103	942.48
3104	942.72
3105	942.96
3106	943.2
3107	943.44
3108	943.68
3109	943.92
3110	944.16
3111	944.4
3112	944.64
3113	944.88
3114	945.12
3115	945.36
3116	945.6
3117	945.84
3118	946.08
3119	946.32
3120	946.56
3121	946.8
3122	947.04
3123	947.28
3124	947.52
3125	947.76
3126	948
3127	948.24
3128	948.48
3129	948.72
3130	948.96
3131	949.2
3132	949.44
3133	949.68
3134	949.92
3135	950.16
3136	950.4
3137	950.64
3138	950.88
3139	951.12
3140	951.36
3141	951.6
3142	951.84
3143	952.08
3144	952.32
3145	952.56
3146	952.8
3147	953.04
3148	953.28
3149	953.52
3150	953.76
3151	954
3152	954.24
3153	954.48
3154	954.72
3155	954.96
3156	955.2
3157	955.44
3158	955.68
3159	955.92
3160	956.16
3161	956.4
3162	956.64
3163	956.88
3164	957.12
3165	957.36
3166	957.6
3167	957.84
3168	958.08
3169	958.32
3170	958.56
3171	958.8
3172	959.04
3173	959.28
3174	959.52
3175	959.76
3176	960
3177	960.24
3178	960.48
3179	960.72
3180	960.96
3181	961.2
3182	961.44
3183	961.68
3184	961.92
3185	962.16
3186	962.4
3187	962.64
3188	962.88
3189	963.12
3190	963.36
3191	963.6
3192	963.84
3193	964.08
3194	964.32
3195	964.56
3196	964.8
3197	965.04
3198	965.28
3199	965.52
3200	965.76
3201	966
3202	966.24
3203	966.48
3204	966.72
3205	966.96
3206	967.2
3207	967.44
3208	967.68
3209	967.92
3210	968.16
3211	968.4
3212	968.64
3213	968.88
3214	969.12
3215	969.36
3216	969.6
3217	969.84
3218	970.08
3219	970.32
3220	970.56
3221	970.8
3222	971.04
3223	971.28
3224	971.52
3225	971.76
3226	972
3227	972.24
3228	972.48
3229	972.72
3230	972.96
3231	973.2
3232	973.44
3233	973.68
3234	973.92
3235	974.16
3236	974.4
3237	974.64
3238	974.88
3239	975.12
3240	975.36
3241	975.6
3242	975.84
3243	976.08
3244	976.32
3245	976.56
3246	976.8
3247	977.04
3248	977.28
3249	977.52
3250	977.76
3251	978
3252	978.24
3253	978.48
3254	978.72
3255	978.96
3256	979.2
3257	979.44
3258	979.68
3259	979.92
3260	980.16
3261	980.4
3262	980.64
3263	980.88
3264	981.12
3265	981.36
3266	981.6
3267	981.84
3268	982.08
3269	982.32
3270	982.56
3271	982.8
3272	983.04
3273	983.28
3274	983.52
3275	983.76
3276	984
3277	984.24
3278	984.48
3279	984.72
3280	984.96
3281	985.2
3282	985.44
3283	985.68
3284	985.92
3285	986.16
3286	986.4
3287	986.64
3288	986.88
3289	987.12
3290	987.36
3291	987.6
3292	987.84
3293	988.08
3294	988.32
3295	988.56
3296	988.8
3297	989.04
3298	989.28
3299	989.52
3300	989.76
3301	990
3302	990.24
3303	990.48
3304	990.72
3305	990.96
3306	991.2
3307	991.44
3308	991.68
3309	991.92
3310	992.16
3311	992.4
3312	992.64
3313	992.88
3314	993.12
3315	993.36
3316	993.6
3317	993.84
3318	994.08
3319	994.32
3320	994.56
3321	994.8
3322	995.04
3323	995.28
3324	995.52
3325	995.76
3326	996
3327	996.24
3328	996.48
3329	996.72
3330	996.96
3331	997.2
3332	997.44
3333	997.68
3334	997.92
3335	998.16
3336	998.4
3337	998.64
3338	998.88
3339	999.12
3340	999.36
3341	999.6
3342	999.84
3343	1000.08
3344	1000.32
3345	1000.56
3346	1000.8
3347	1001.04
3348	1001.28
3349	1001.52
3350	1001.76
3351	1002
3352	1002.24
3353	1002.48
3354	1002.72
3355	1002.96
3356	1003.2
3357	1003.44
3358	1003.68
3359	1003.92
3360	1004.16
3361	1004.4
3362	1004.64
3363	1004.88
3364	1005.12
3365	1005.36
3366	1005.6
3367	1005.84
3368	1006.08
3369	1006.32
3370	1006.56
3371	1006.8
3372	1007.04
3373	1007.28
3374	1007.52
3375	1007.76
3376	1008
3377	1008.24
3378	1008.48
3379	1008.72
3380	1008.96
3381	1009.2
3382	1009.44
3383	1009.68
3384	1009.92
3385	1010.16
3386	1010.4
3387	1010.64
3388	1010.88
3389	1011.12
3390	1011.36
3391	1011.6
3392	1011.84
3393	1012.08
3394	1012.32
3395	1012.56
3396	1012.8
3397	1013.04
3398	1013.28
3399	1013.52
3400	1013.76
3401	1014
3402	1014.24
3403	1014.48
3404	1014.72
3405	1014.96
3406	1015.2
3407	1015.44
3408	1015.68
3409	1015.92
3410	1016.16
3411	1016.4
3412	1016.64
3413	1016.88
3414	1017.12
3415	1017.36
3416	1017.6
3417	1017.84
3418	1018.08
3419	1018.32
3420	1018.56
3421	1018.8
3422	1019.04
3423	1019.28
3424	1019.52
3425	1019.76
3426	1020
3427	1020.24
3428	1020.48
3429	1020.72
3430	1020.96
3431	1021.2
3432	1021.44
3433	1021.68
3434	1021.92
3435	1022.16
3436	1022.4
3437	1022.64
3438	1022.88
3439	1023.12
3440	1023.36
3441	1023.6
3442	1023.84
3443	1024.08
